Gender_numeric,Current_Year_of_Study_Numeric,Branch_of_Study_Numeric,Average_Hours_Numeric,Extra-curricular_Numeric,Study_Ambiance_Preferences_Numeric,Id
0.8678978933300582,-2.3720864778446016,0.9780540161892902,0.013872174211630905,-1.224744871391589,-1.4820998449955596,490
0.8678978933300582,0.1694347484174715,-1.4081621076460262,0.9502439334967155,0.816496580927726,0.34514653924554123,661
0.8678978933300582,0.1694347484174715,0.5803513288834041,-0.9224995850734538,-1.224744871391589,-1.4820998449955596,361
0.8678978933300582,-1.101325864713565,-0.6127567330342542,0.9502439334967155,0.816496580927726,1.2587697313660917,359
0.8678978933300582,0.1694347484174715,-0.6127567330342542,-0.9224995850734538,-1.224744871391589,0.34514653924554123,940
-1.1522092721795603,-2.3720864778446016,0.5803513288834041,2.822987452066885,0.816496580927726,-1.4820998449955596,60
0.8678978933300582,0.1694347484174715,-1.0104594203401402,-0.9224995850734538,0.816496580927726,0.34514653924554123,428
0.8678978933300582,1.440195361548508,-1.4081621076460262,0.9502439334967155,0.816496580927726,0.34514653924554123,92
-1.1522092721795603,0.1694347484174715,-0.6127567330342542,-0.9224995850734538,-1.224744871391589,0.34514653924554123,682
0.8678978933300582,0.1694347484174715,-0.6127567330342542,-0.9224995850734538,-1.224744871391589,0.34514653924554123,265
0.8678978933300582,0.1694347484174715,0.5803513288834041,1.8866156927818005,0.816496580927726,1.2587697313660917,745
0.8678978933300582,0.1694347484174715,0.18264864157751806,-0.9224995850734538,0.816496580927726,0.34514653924554123,959
-1.1522092721795603,1.440195361548508,-1.0104594203401402,-0.9224995850734538,-1.224744871391589,-1.4820998449955596,394
0.8678978933300582,0.1694347484174715,-0.6127567330342542,0.013872174211630905,-1.224744871391589,0.34514653924554123,321
-1.1522092721795603,0.1694347484174715,0.5803513288834041,-0.9224995850734538,-1.224744871391589,0.34514653924554123,182
-1.1522092721795603,1.440195361548508,1.3757567034951763,0.013872174211630905,-1.224744871391589,1.2587697313660917,519
-1.1522092721795603,-1.101325864713565,-0.6127567330342542,0.9502439334967155,0.816496580927726,-1.4820998449955596,296
-1.1522092721795603,1.440195361548508,1.7734593908010623,0.9502439334967155,0.816496580927726,0.34514653924554123,110
0.8678978933300582,-1.101325864713565,-0.6127567330342542,-0.9224995850734538,0.816496580927726,-1.4820998449955596,911
-1.1522092721795603,0.1694347484174715,1.7734593908010623,0.013872174211630905,0.816496580927726,-1.4820998449955596,910
0.8678978933300582,-1.101325864713565,-0.6127567330342542,-0.9224995850734538,0.816496580927726,-1.4820998449955596,506
-1.1522092721795603,-1.101325864713565,1.7734593908010623,0.9502439334967155,0.816496580927726,-1.4820998449955596,885
-1.1522092721795603,0.1694347484174715,-0.6127567330342542,-0.9224995850734538,-1.224744871391589,0.34514653924554123,817
0.8678978933300582,1.440195361548508,-1.4081621076460262,-0.9224995850734538,-1.224744871391589,0.34514653924554123,585
0.8678978933300582,0.1694347484174715,-0.6127567330342542,-0.9224995850734538,0.816496580927726,0.34514653924554123,261
0.8678978933300582,0.1694347484174715,-0.6127567330342542,0.013872174211630905,0.816496580927726,0.34514653924554123,688
-1.1522092721795603,0.1694347484174715,-1.4081621076460262,0.013872174211630905,0.816496580927726,-1.4820998449955596,525
-1.1522092721795603,0.1694347484174715,-0.6127567330342542,-0.9224995850734538,0.816496580927726,0.34514653924554123,541
0.8678978933300582,0.1694347484174715,1.7734593908010623,0.013872174211630905,-1.224744871391589,0.34514653924554123,832
0.8678978933300582,1.440195361548508,1.3757567034951763,0.013872174211630905,0.816496580927726,0.34514653924554123,137
0.8678978933300582,0.1694347484174715,0.9780540161892902,0.9502439334967155,0.816496580927726,0.34514653924554123,909
-1.1522092721795603,1.440195361548508,-0.21505404572836803,1.8866156927818005,0.816496580927726,1.2587697313660917,1013
0.8678978933300582,1.440195361548508,-1.4081621076460262,-0.9224995850734538,-1.224744871391589,0.34514653924554123,855
-1.1522092721795603,1.440195361548508,1.7734593908010623,-0.9224995850734538,-1.224744871391589,-1.4820998449955596,327
0.8678978933300582,0.1694347484174715,-1.4081621076460262,-0.9224995850734538,-1.224744871391589,0.34514653924554123,636
-1.1522092721795603,-1.101325864713565,-0.21505404572836803,0.013872174211630905,0.816496580927726,-1.4820998449955596,614
0.8678978933300582,0.1694347484174715,-0.6127567330342542,-0.9224995850734538,0.816496580927726,0.34514653924554123,29
0.8678978933300582,-1.101325864713565,-0.6127567330342542,-0.9224995850734538,0.816496580927726,0.34514653924554123,165
-1.1522092721795603,0.1694347484174715,-0.21505404572836803,-0.9224995850734538,0.816496580927726,1.2587697313660917,248
-1.1522092721795603,0.1694347484174715,1.3757567034951763,-0.9224995850734538,-1.224744871391589,1.2587697313660917,478
-1.1522092721795603,-1.101325864713565,-0.21505404572836803,0.013872174211630905,0.816496580927726,-1.4820998449955596,344
-1.1522092721795603,0.1694347484174715,-0.6127567330342542,-0.9224995850734538,0.816496580927726,0.34514653924554123,828
0.8678978933300582,-1.101325864713565,-1.4081621076460262,-0.9224995850734538,0.816496580927726,0.34514653924554123,728
0.8678978933300582,-2.3720864778446016,0.18264864157751806,0.9502439334967155,-1.224744871391589,1.2587697313660917,572
-1.1522092721795603,1.440195361548508,1.7734593908010623,0.9502439334967155,0.816496580927726,0.34514653924554123,380
0.8678978933300582,0.1694347484174715,-0.6127567330342542,0.013872174211630905,-1.224744871391589,0.34514653924554123,953
-1.1522092721795603,0.1694347484174715,-0.6127567330342542,-0.9224995850734538,0.816496580927726,0.34514653924554123,558
0.8678978933300582,1.440195361548508,-1.0104594203401402,0.9502439334967155,0.816496580927726,1.2587697313660917,65
-1.1522092721795603,0.1694347484174715,-1.4081621076460262,-0.9224995850734538,0.816496580927726,0.34514653924554123,982
-1.1522092721795603,0.1694347484174715,-0.6127567330342542,-0.9224995850734538,-1.224744871391589,-1.4820998449955596,943
0.8678978933300582,0.1694347484174715,-1.4081621076460262,0.013872174211630905,-1.224744871391589,-1.4820998449955596,367
0.8678978933300582,0.1694347484174715,-0.21505404572836803,0.9502439334967155,0.816496580927726,0.34514653924554123,254
0.8678978933300582,1.440195361548508,-1.4081621076460262,0.013872174211630905,-1.224744871391589,0.34514653924554123,762
0.8678978933300582,1.440195361548508,-1.4081621076460262,0.9502439334967155,0.816496580927726,0.34514653924554123,362
0.8678978933300582,-2.3720864778446016,-0.21505404572836803,1.8866156927818005,-1.224744871391589,0.34514653924554123,221
-1.1522092721795603,0.1694347484174715,1.7734593908010623,0.013872174211630905,0.816496580927726,-1.4820998449955596,235
0.8678978933300582,0.1694347484174715,-0.6127567330342542,0.013872174211630905,0.816496580927726,0.34514653924554123,405
-1.1522092721795603,1.440195361548508,0.9780540161892902,0.9502439334967155,0.816496580927726,-1.4820998449955596,913
0.8678978933300582,0.1694347484174715,-0.6127567330342542,-0.9224995850734538,0.816496580927726,1.2587697313660917,305
-1.1522092721795603,0.1694347484174715,-1.4081621076460262,-0.9224995850734538,-1.224744871391589,0.34514653924554123,757
-1.1522092721795603,-1.101325864713565,1.7734593908010623,0.9502439334967155,0.816496580927726,-1.4820998449955596,790
0.8678978933300582,-1.101325864713565,0.18264864157751806,1.8866156927818005,-1.224744871391589,1.2587697313660917,1026
-1.1522092721795603,1.440195361548508,1.3757567034951763,0.013872174211630905,-1.224744871391589,1.2587697313660917,249
-1.1522092721795603,0.1694347484174715,1.3757567034951763,-0.9224995850734538,-1.224744871391589,1.2587697313660917,883
-1.1522092721795603,-1.101325864713565,0.9780540161892902,-0.9224995850734538,0.816496580927726,0.34514653924554123,457
-1.1522092721795603,-1.101325864713565,0.5803513288834041,1.8866156927818005,-1.224744871391589,0.34514653924554123,71
0.8678978933300582,0.1694347484174715,-1.4081621076460262,0.013872174211630905,-1.224744871391589,-1.4820998449955596,94
0.8678978933300582,-1.101325864713565,-0.6127567330342542,-0.9224995850734538,0.816496580927726,0.34514653924554123,33
-1.1522092721795603,0.1694347484174715,1.3757567034951763,2.822987452066885,0.816496580927726,0.34514653924554123,741
-1.1522092721795603,1.440195361548508,-1.0104594203401402,-0.9224995850734538,-1.224744871391589,-1.4820998449955596,259
-1.1522092721795603,1.440195361548508,-1.0104594203401402,1.8866156927818005,0.816496580927726,-1.4820998449955596,204
0.8678978933300582,0.1694347484174715,1.7734593908010623,0.013872174211630905,-1.224744871391589,0.34514653924554123,427
0.8678978933300582,0.1694347484174715,0.18264864157751806,0.013872174211630905,0.816496580927726,0.34514653924554123,813
0.8678978933300582,0.1694347484174715,-1.4081621076460262,-0.9224995850734538,-1.224744871391589,0.34514653924554123,771
-1.1522092721795603,0.1694347484174715,-1.0104594203401402,0.9502439334967155,0.816496580927726,-1.4820998449955596,77
-1.1522092721795603,-2.3720864778446016,-1.4081621076460262,1.8866156927818005,-1.224744871391589,1.2587697313660917,84
-1.1522092721795603,-1.101325864713565,1.7734593908010623,0.9502439334967155,0.816496580927726,-1.4820998449955596,615
-1.1522092721795603,0.1694347484174715,-1.4081621076460262,-0.9224995850734538,-1.224744871391589,0.34514653924554123,82
0.8678978933300582,0.1694347484174715,1.7734593908010623,-0.9224995850734538,-1.224744871391589,0.34514653924554123,938
-1.1522092721795603,0.1694347484174715,-1.0104594203401402,0.9502439334967155,0.816496580927726,-1.4820998449955596,482
0.8678978933300582,0.1694347484174715,0.9780540161892902,0.013872174211630905,0.816496580927726,1.2587697313660917,1050
0.8678978933300582,0.1694347484174715,-0.6127567330342542,-0.9224995850734538,-1.224744871391589,1.2587697313660917,594
0.8678978933300582,0.1694347484174715,1.7734593908010623,0.013872174211630905,-1.224744871391589,-1.4820998449955596,1035
0.8678978933300582,0.1694347484174715,-1.4081621076460262,-0.9224995850734538,-1.224744871391589,-1.4820998449955596,809
-1.1522092721795603,1.440195361548508,0.18264864157751806,0.9502439334967155,-1.224744871391589,-1.4820998449955596,834
-1.1522092721795603,-1.101325864713565,-1.4081621076460262,-0.9224995850734538,-1.224744871391589,-2.39572303711611,5
-1.1522092721795603,0.1694347484174715,0.9780540161892902,0.013872174211630905,-1.224744871391589,0.34514653924554123,310
0.8678978933300582,0.1694347484174715,-0.6127567330342542,0.013872174211630905,0.816496580927726,0.34514653924554123,823
0.8678978933300582,1.440195361548508,1.3757567034951763,-0.9224995850734538,0.816496580927726,0.34514653924554123,104
0.8678978933300582,0.1694347484174715,-1.4081621076460262,0.013872174211630905,-1.224744871391589,-1.4820998449955596,97
-1.1522092721795603,-2.3720864778446016,-1.4081621076460262,1.8866156927818005,-1.224744871391589,1.2587697313660917,354
-1.1522092721795603,0.1694347484174715,0.9780540161892902,0.9502439334967155,-1.224744871391589,1.2587697313660917,620
0.8678978933300582,0.1694347484174715,0.18264864157751806,0.9502439334967155,-1.224744871391589,0.34514653924554123,314
0.8678978933300582,0.1694347484174715,0.18264864157751806,-0.9224995850734538,0.816496580927726,0.34514653924554123,983
0.8678978933300582,-1.101325864713565,0.9780540161892902,0.9502439334967155,0.816496580927726,-1.4820998449955596,601
0.8678978933300582,1.440195361548508,0.5803513288834041,-0.9224995850734538,0.816496580927726,0.34514653924554123,988
-1.1522092721795603,-1.101325864713565,0.5803513288834041,-0.9224995850734538,0.816496580927726,-1.4820998449955596,281
0.8678978933300582,1.440195361548508,0.18264864157751806,2.822987452066885,0.816496580927726,1.2587697313660917,599
0.8678978933300582,-1.101325864713565,0.18264864157751806,0.013872174211630905,0.816496580927726,0.34514653924554123,266
0.8678978933300582,-1.101325864713565,0.18264864157751806,0.013872174211630905,0.816496580927726,0.34514653924554123,536
-1.1522092721795603,-1.101325864713565,1.7734593908010623,0.9502439334967155,0.816496580927726,-1.4820998449955596,925
-1.1522092721795603,0.1694347484174715,0.9780540161892902,0.9502439334967155,0.816496580927726,0.34514653924554123,665
0.8678978933300582,0.1694347484174715,0.9780540161892902,0.9502439334967155,0.816496580927726,0.34514653924554123,504
0.8678978933300582,0.1694347484174715,-0.6127567330342542,0.013872174211630905,-1.224744871391589,0.34514653924554123,996
-1.1522092721795603,1.440195361548508,1.7734593908010623,-0.9224995850734538,-1.224744871391589,-1.4820998449955596,597
0.8678978933300582,1.440195361548508,1.3757567034951763,0.9502439334967155,-1.224744871391589,1.2587697313660917,118
0.8678978933300582,1.440195361548508,1.3757567034951763,0.9502439334967155,-1.224744871391589,1.2587697313660917,928
-1.1522092721795603,-1.101325864713565,1.7734593908010623,0.9502439334967155,0.816496580927726,-1.4820998449955596,250
-1.1522092721795603,-1.101325864713565,-1.0104594203401402,0.013872174211630905,0.816496580927726,1.2587697313660917,604
0.8678978933300582,0.1694347484174715,0.5803513288834041,-0.9224995850734538,0.816496580927726,0.34514653924554123,285
-1.1522092721795603,-1.101325864713565,0.18264864157751806,0.9502439334967155,0.816496580927726,0.34514653924554123,436
-1.1522092721795603,0.1694347484174715,-0.6127567330342542,0.013872174211630905,-1.224744871391589,0.34514653924554123,9
0.8678978933300582,0.1694347484174715,0.18264864157751806,-0.9224995850734538,0.816496580927726,0.34514653924554123,425
0.8678978933300582,-1.101325864713565,0.9780540161892902,0.9502439334967155,0.816496580927726,-1.4820998449955596,196
0.8678978933300582,0.1694347484174715,-1.0104594203401402,0.013872174211630905,-1.224744871391589,0.34514653924554123,694
-1.1522092721795603,0.1694347484174715,1.7734593908010623,0.013872174211630905,0.816496580927726,-1.4820998449955596,370
0.8678978933300582,-1.101325864713565,0.18264864157751806,1.8866156927818005,-1.224744871391589,1.2587697313660917,81
0.8678978933300582,1.440195361548508,0.5803513288834041,-0.9224995850734538,0.816496580927726,0.34514653924554123,583
0.8678978933300582,-1.101325864713565,-0.21505404572836803,0.013872174211630905,0.816496580927726,-1.4820998449955596,937
0.8678978933300582,0.1694347484174715,-1.4081621076460262,-0.9224995850734538,0.816496580927726,0.34514653924554123,711
0.8678978933300582,1.440195361548508,1.3757567034951763,-0.9224995850734538,0.816496580927726,0.34514653924554123,239
0.8678978933300582,0.1694347484174715,-1.4081621076460262,-0.9224995850734538,0.816496580927726,0.34514653924554123,846
-1.1522092721795603,-1.101325864713565,0.5803513288834041,1.8866156927818005,0.816496580927726,1.2587697313660917,211
-1.1522092721795603,0.1694347484174715,0.5803513288834041,-0.9224995850734538,0.816496580927726,-1.4820998449955596,820
0.8678978933300582,0.1694347484174715,0.5803513288834041,1.8866156927818005,0.816496580927726,1.2587697313660917,475
-1.1522092721795603,-1.101325864713565,0.5803513288834041,-0.9224995850734538,0.816496580927726,-1.4820998449955596,551
0.8678978933300582,1.440195361548508,-1.4081621076460262,0.9502439334967155,0.816496580927726,0.34514653924554123,227
-1.1522092721795603,-1.101325864713565,0.18264864157751806,0.9502439334967155,0.816496580927726,0.34514653924554123,976
-1.1522092721795603,0.1694347484174715,-1.0104594203401402,0.9502439334967155,-1.224744871391589,-1.4820998449955596,595
-1.1522092721795603,0.1694347484174715,0.5803513288834041,-0.9224995850734538,0.816496580927726,0.34514653924554123,451
0.8678978933300582,0.1694347484174715,-1.4081621076460262,0.013872174211630905,-1.224744871391589,-1.4820998449955596,907
0.8678978933300582,0.1694347484174715,0.9780540161892902,-0.9224995850734538,0.816496580927726,0.34514653924554123,177
-1.1522092721795603,0.1694347484174715,-0.6127567330342542,-0.9224995850734538,-1.224744871391589,-1.4820998449955596,1078
-1.1522092721795603,0.1694347484174715,0.18264864157751806,0.9502439334967155,0.816496580927726,-1.4820998449955596,514
-1.1522092721795603,-1.101325864713565,-0.21505404572836803,0.013872174211630905,0.816496580927726,-1.4820998449955596,479
0.8678978933300582,0.1694347484174715,-1.4081621076460262,0.013872174211630905,-1.224744871391589,-1.4820998449955596,1040
0.8678978933300582,0.1694347484174715,-0.6127567330342542,-0.9224995850734538,-1.224744871391589,1.2587697313660917,864
0.8678978933300582,0.1694347484174715,-1.4081621076460262,0.013872174211630905,-1.224744871391589,-1.4820998449955596,499
0.8678978933300582,-1.101325864713565,0.18264864157751806,1.8866156927818005,-1.224744871391589,1.2587697313660917,486
-1.1522092721795603,0.1694347484174715,-0.6127567330342542,-0.9224995850734538,-1.224744871391589,0.34514653924554123,7
0.8678978933300582,0.1694347484174715,-0.6127567330342542,-0.9224995850734538,0.816496580927726,0.34514653924554123,927
0.8678978933300582,0.1694347484174715,0.18264864157751806,-0.9224995850734538,0.816496580927726,0.34514653924554123,155
0.8678978933300582,1.440195361548508,-1.4081621076460262,0.013872174211630905,-1.224744871391589,0.34514653924554123,357
0.8678978933300582,0.1694347484174715,-0.6127567330342542,0.013872174211630905,0.816496580927726,-3.3093462292366604,618
-1.1522092721795603,0.1694347484174715,-0.6127567330342542,0.013872174211630905,0.816496580927726,0.34514653924554123,223
0.8678978933300582,1.440195361548508,0.18264864157751806,2.822987452066885,0.816496580927726,1.2587697313660917,329
-1.1522092721795603,1.440195361548508,-1.0104594203401402,-0.9224995850734538,-1.224744871391589,-1.4820998449955596,664
-1.1522092721795603,0.1694347484174715,-0.21505404572836803,-0.9224995850734538,0.816496580927726,1.2587697313660917,518
0.8678978933300582,0.1694347484174715,-0.6127567330342542,0.013872174211630905,0.816496580927726,-3.3093462292366604,888
-1.1522092721795603,-2.3720864778446016,0.5803513288834041,2.822987452066885,0.816496580927726,-1.4820998449955596,465
-1.1522092721795603,1.440195361548508,1.7734593908010623,0.9502439334967155,0.816496580927726,0.34514653924554123,650
0.8678978933300582,0.1694347484174715,-0.6127567330342542,0.013872174211630905,-1.224744871391589,0.34514653924554123,861
-1.1522092721795603,0.1694347484174715,0.18264864157751806,0.9502439334967155,0.816496580927726,-1.4820998449955596,649
-1.1522092721795603,0.1694347484174715,-0.6127567330342542,0.013872174211630905,-1.224744871391589,0.34514653924554123,684
-1.1522092721795603,0.1694347484174715,0.18264864157751806,-0.9224995850734538,-1.224744871391589,0.34514653924554123,1043
-1.1522092721795603,1.440195361548508,1.7734593908010623,0.9502439334967155,0.816496580927726,0.34514653924554123,785
0.8678978933300582,0.1694347484174715,1.7734593908010623,-0.9224995850734538,-1.224744871391589,0.34514653924554123,533
0.8678978933300582,0.1694347484174715,0.5803513288834041,1.8866156927818005,0.816496580927726,1.2587697313660917,1015
0.8678978933300582,0.1694347484174715,0.18264864157751806,0.9502439334967155,0.816496580927726,0.34514653924554123,1028
0.8678978933300582,0.1694347484174715,1.7734593908010623,-0.9224995850734538,-1.224744871391589,0.34514653924554123,668
-1.1522092721795603,0.1694347484174715,-0.6127567330342542,-0.9224995850734538,-1.224744871391589,-1.4820998449955596,808
0.8678978933300582,1.440195361548508,1.3757567034951763,0.9502439334967155,-1.224744871391589,1.2587697313660917,793
-1.1522092721795603,0.1694347484174715,0.5803513288834041,0.013872174211630905,0.816496580927726,0.34514653924554123,163
0.8678978933300582,0.1694347484174715,-1.4081621076460262,0.013872174211630905,-1.224744871391589,0.34514653924554123,228
0.8678978933300582,-1.101325864713565,-1.4081621076460262,-0.9224995850734538,0.816496580927726,0.34514653924554123,593
0.8678978933300582,0.1694347484174715,-1.0104594203401402,-0.9224995850734538,0.816496580927726,0.34514653924554123,833
-1.1522092721795603,0.1694347484174715,-1.0104594203401402,0.9502439334967155,0.816496580927726,-1.4820998449955596,212
-1.1522092721795603,-1.101325864713565,-1.0104594203401402,0.013872174211630905,0.816496580927726,1.2587697313660917,874
-1.1522092721795603,0.1694347484174715,-1.4081621076460262,0.9502439334967155,0.816496580927726,0.34514653924554123,79
0.8678978933300582,0.1694347484174715,-0.6127567330342542,0.013872174211630905,0.816496580927726,0.34514653924554123,148
0.8678978933300582,-2.3720864778446016,0.18264864157751806,0.9502439334967155,-1.224744871391589,1.2587697313660917,302
0.8678978933300582,0.1694347484174715,0.9780540161892902,-0.9224995850734538,0.816496580927726,0.34514653924554123,447
-1.1522092721795603,1.440195361548508,0.18264864157751806,0.9502439334967155,-1.224744871391589,-1.4820998449955596,429
0.8678978933300582,0.1694347484174715,0.9780540161892902,-0.9224995850734538,0.816496580927726,0.34514653924554123,582
-1.1522092721795603,0.1694347484174715,0.9780540161892902,0.9502439334967155,0.816496580927726,0.34514653924554123,530
0.8678978933300582,1.440195361548508,0.5803513288834041,-0.9224995850734538,0.816496580927726,0.34514653924554123,43
0.8678978933300582,0.1694347484174715,0.18264864157751806,0.9502439334967155,-1.224744871391589,0.34514653924554123,449
-1.1522092721795603,0.1694347484174715,-0.6127567330342542,-0.9224995850734538,-1.224744871391589,-1.4820998449955596,133
0.8678978933300582,-1.101325864713565,-0.6127567330342542,0.9502439334967155,0.816496580927726,1.2587697313660917,629
-1.1522092721795603,-1.101325864713565,0.5803513288834041,1.8866156927818005,0.816496580927726,1.2587697313660917,481
0.8678978933300582,0.1694347484174715,-0.6127567330342542,-0.9224995850734538,0.816496580927726,1.2587697313660917,575
0.8678978933300582,0.1694347484174715,-1.4081621076460262,-0.9224995850734538,-1.224744871391589,0.34514653924554123,311
0.8678978933300582,0.1694347484174715,0.18264864157751806,0.013872174211630905,0.816496580927726,0.34514653924554123,408
-1.1522092721795603,-1.101325864713565,-1.4081621076460262,-0.9224995850734538,-1.224744871391589,-2.39572303711611,545
0.8678978933300582,0.1694347484174715,1.7734593908010623,0.013872174211630905,-1.224744871391589,0.34514653924554123,697
-1.1522092721795603,0.1694347484174715,-0.6127567330342542,0.013872174211630905,-1.224744871391589,0.34514653924554123,549
-1.1522092721795603,0.1694347484174715,-1.4081621076460262,0.013872174211630905,0.816496580927726,-1.4820998449955596,930
0.8678978933300582,1.440195361548508,1.7734593908010623,-0.9224995850734538,0.816496580927726,-1.4820998449955596,859
0.8678978933300582,0.1694347484174715,-0.6127567330342542,0.013872174211630905,0.816496580927726,0.34514653924554123,0
0.8678978933300582,0.1694347484174715,1.7734593908010623,0.013872174211630905,0.816496580927726,0.34514653924554123,422
0.8678978933300582,0.1694347484174715,1.7734593908010623,0.013872174211630905,-1.224744871391589,-1.4820998449955596,360
0.8678978933300582,0.1694347484174715,1.7734593908010623,0.013872174211630905,-1.224744871391589,0.34514653924554123,382
-1.1522092721795603,0.1694347484174715,0.5803513288834041,-0.9224995850734538,0.816496580927726,0.34514653924554123,316
0.8678978933300582,1.440195361548508,0.9780540161892902,-0.9224995850734538,-1.224744871391589,0.34514653924554123,807
0.8678978933300582,-2.3720864778446016,-0.21505404572836803,1.8866156927818005,-1.224744871391589,0.34514653924554123,626
-1.1522092721795603,0.1694347484174715,-0.6127567330342542,-0.9224995850734538,0.816496580927726,-1.4820998449955596,552
0.8678978933300582,1.440195361548508,-0.6127567330342542,1.8866156927818005,-1.224744871391589,1.2587697313660917,1017
0.8678978933300582,0.1694347484174715,-1.4081621076460262,0.013872174211630905,-1.224744871391589,-1.4820998449955596,1042
-1.1522092721795603,0.1694347484174715,-1.4081621076460262,-0.9224995850734538,-1.224744871391589,0.34514653924554123,622
-1.1522092721795603,0.1694347484174715,-1.4081621076460262,-0.9224995850734538,0.816496580927726,0.34514653924554123,172
0.8678978933300582,1.440195361548508,-1.4081621076460262,-0.9224995850734538,-1.224744871391589,0.34514653924554123,450
-1.1522092721795603,0.1694347484174715,0.9780540161892902,0.9502439334967155,0.816496580927726,0.34514653924554123,125
-1.1522092721795603,0.1694347484174715,0.5803513288834041,-0.9224995850734538,0.816496580927726,0.34514653924554123,918
